# fisher data extracted and recoded from
# LaPoint et al doi:10.5441/001/1.2tp2j43g
# 30m grid, time unit 10minutes
9.13961750682662,4.60063706754664,1
8.74885041992229,3.20150996589332,2
9.17491259853692,3.58193177540832,3
8.69201157090381,3.27795836781399,4
8.8563400174392,3.06590506251389,5
9.49761058001391,3.76577197999679,6
9.02410629754256,3.79489518074181,7
8.27030398149697,3.14447703113601,8
9.11784456062477,3.368058270063,9
9.14763911859376,3.35835053648133,10
8.9370145128003,2.96488395999357,11
6.6185395267514,2.89237932484113,12
8.54555985914981,3.97752191864065,14
8.978956082818,3.44450667198367,15
9.16803693133586,3.43237200500119,16
9.05550517786498,3.52914597409703,17
9.64818769208203,2.5887092839246,18
9.40960203959925,3.3683616367408,19
9.03533655401656,3.2582395339944,20
9.01723063034149,3.42023733804026,21
9.37041073646849,3.44116963854948,22
9.19599797802518,3.32922733575786,23
9.31403026526993,3.16753289838979,24
9.68210765036515,3.18209449875153,25
9.23496009226226,3.36441786997257,26
9.0500046440911,3.19240896566724,27
8.7894168565128,3.28402570130523,28
8.82219087022984,3.4924386065149,29
9.4272495854544,3.34955290293304,30
8.96176691478277,2.9218058922424,31
8.92647182307246,3.58375197545354,32
9.07338191261381,3.15994873153113,33
8.43646593927947,2.72006705385801,34
9.81412046097085,4.76688200503853,35
9.2395438703963,3.98207241874291,36
9.3328237556586,4.34277539443832,37
9.17101638711647,3.36017073652655,39
9.11486510484416,3.48424770630065,40
9.01379279674096,3.75242384634623,41
9.11394834920432,3.3134522687065,42
9.49165166842011,4.52449203230377,43
9.0834662245543,3.49850593998459,44
9.99036673066128,3.32012633553177,45
9.30555027571544,2.78225722209473,46
9.48752626807342,2.45704814729183,48
9.02066846394202,3.32589030234522,49
8.27374181513007,4.86244250742319,50
8.99201985053911,3.72876124573686,51
8.94641125799464,2.96700752669503,52
8.56045713811802,2.60145068424111,53
9.48477600118648,2.62359645146151,54
8.45319672952735,3.37988957036769,55
8.83960922719132,3.56069610822131,56
8.72730666261411,4.17865402366945,57
8.79377144575317,4.05852082066358,58
9.20997850135355,3.10018549669521,59
8.65579972355367,3.87619744944254,60
9.03694087636999,3.8725570493521,61
8.87421675218803,3.44298983859469,62
8.92738857867973,3.1089831302435,63
9.09034189175537,3.1778473653055,64
8.58452197338689,5.00957534442952,65
8.82608708168286,3.32953070243565,66
8.70713803879826,3.21000423278537,67
8.9890403947585,3.39475453740722,68
9.12380347221857,4.05518378725094,69
9.19989418944563,2.70459535348444,70
8.40919245933631,3.47969720619838,71
7.93431304343777,3.27462133440135,72
9.0027917291932,3.46058510571283,73
8.86734108498696,3.63835797681005,74
8.49811775535824,4.56089603320811,75
8.04615723019506,3.14113999772337,76
8.86734108498696,3.12839859740685,77
8.9729971712242,3.03556839507923,78
9.08552892469508,3.61985260970164,79
9.31861404340398,3.18027429870631,80
8.35349955485134,4.46048166404339,81
9.07567380168083,3.40324880427772,82
8.89209348696942,3.42842823823296,83
9.02112684176194,3.86800654922828,84
8.82585789275661,3.63380747670778,85
8.83250437106401,3.66596434418765,86
9.02502305318239,3.46240530575804,87
10.7159788110913,3.42539457149811,88
8.99431173960613,3.42448447146473,89
8.97964364953159,3.59315634235742,90
8.93036803449291,3.16753289838979,91
7.22336905304972,4.45350423054031,92
8.4690107641354,3.76698544670797,93
7.68105930088045,3.22972306660496,94
9.0715484013667,2.87326722435558,95
9.03373223166313,3.39687810410868,96
9.47217061128529,3.22972306660496,97
9.44581388694939,3.37867610365651,98
9.0190641415886,3.64412194362349,99
9.06467273413307,3.98783638555636,100
9.05756787800576,3.02586066151911,101
8.97322636015045,3.28341896794964,102
9.39516313845096,3.55038164128405,103
8.82906653746347,4.24084419188462,104
9.19989418944563,3.0871407297009,105
9.23083469191556,2.13365927253415,106
8.8700913518739,3.96781418505897,107
8.90836589939739,3.8670964491949,108
8.77841578896504,3.64594214366871,109
8.88361349738236,3.52944934077483,110
8.88338430848868,3.32073306888736,111
9.16093207520855,3.43631577176942,112
10.3236074018335,1.91311170036355,113
8.69934561595736,3.51943824051536,114
7.56692322505615,3.84950118209832,115
9.73161245433008,3.10716293019828,116
8.73441151874142,3.32224990225479,117
7.17386424908479,3.32922733575786,118
6.32105232507679,4.51417756538806,119
10.5117714947116,2.68032601954103,120
9.41326906212603,2.13608620593496,121
8.5462474258634,3.08046666287562,122
8.99179066164544,3.42600130485371,123
9.05413004440523,3.34287883610776,124
8.71997261759313,3.21940859968925,125
8.97345554904412,3.73240164584885,126
9.25444114936452,3.00007449420828,127
9.43893821974833,2.91179479198293,128
8.8444221942516,3.53490994091048,129
9.08323703562806,3.69842457832376,130
4.55721449464769,4.7077255035582,131
5.2337801489327,4.61519866790838,132
